data_id,city_name,country_id,year,population,human_development_index,mobility_index,air_quality_index,energy_consumption_index,education_index,school_life_expectancy,healthcare_index,life_expectancy,income_inequality_index,employment_rate,governance_index,safety_index,internet_quality_index,city_development_index
C178_2014,Changshu,CHN,2014-2015,720754,58.63,72.95,67.34,55.35,60.28,9,57.20,56,58.40,51.79,64.23,43.67,65.95,59.72
C179_2014,Changwon,KOR,2014-2015,2904067,65.38,59.91,53.91,60.67,41.92,6,74.19,55,80.03,48.99,65.20,37.10,43.85,56.58
C180_2014,Changzhi,CHN,2014-2015,1318216,65.26,61.05,66.19,58.88,56.07,8,70.26,58,69.45,61.67,65.49,36.43,66.24,61.17
C181_2014,Changzhou,CHN,2014-2015,807875,67.10,44.16,54.95,69.26,51.72,8,64.71,62,84.88,44.98,54.32,66.25,60.11,59.53
C182_2014,Chaozhou,CHN,2014-2015,1170685,68.04,48.95,50.14,48.88,59.13,9,77.84,66,67.15,63.98,66.52,70.76,60.29,61.36
C183_2014,Charlotte,USA,2014-2015,651361,54.39,63.35,45.18,41.72,53.92,8,58.55,55,50.71,54.88,48.77,61.52,70.58,54.92
C184_2014,Chelyabinsk,RUS,2014-2015,8214460,60.79,68.93,62.26,73.50,54.22,8,61.07,54,67.09,37.24,48.48,39.83,55.97,56.86
C185_2014,Chengde,CHN,2014-2015,9430663,60.26,57.41,46.99,68.06,58.45,9,73.18,50,49.15,53.12,54.53,30.87,48.77,54.05
C186_2014,Chengdu,CHN,2014-2015,705530,72.39,59.05,53.70,66.67,79.06,12,72.30,65,65.81,84.03,64.78,68.04,66.05,67.95
C187_2014,Chennai,IND,2014-2015,549743,50.67,50.27,67.55,58.70,35.59,5,68.10,69,48.31,53.87,59.94,69.85,48.49,56.07
C188_2014,Chenzhou,CHN,2014-2015,1046005,63.94,46.05,44.24,64.06,80.53,12,60.90,52,50.38,58.02,66.57,52.20,30.32,55.33
C189_2014,Cherthala,IND,2014-2015,971446,52.41,48.62,58.12,69.10,63.77,10,46.21,53,47.25,49.40,64.38,54.20,44.77,54.58
C190_2014,Chiang Mai,THA,2014-2015,2726800,64.33,51.56,29.93,57.87,47.07,7,63.82,51,82.09,36.09,57.95,58.13,59.99,54.45
C191_2014,Chicago,USA,2014-2015,593205,47.87,38.27,40.31,31.00,46.32,7,58.99,41,38.30,65.38,43.45,24.26,47.01,43.33
C192_2014,Chiclayo,PER,2014-2015,994251,50.51,43.41,56.63,43.21,56.25,8,46.10,58,49.18,59.10,58.50,70.95,51.92,53.53
C193_2014,Chifeng,CHN,2014-2015,929680,57.85,58.51,60.58,56.36,49.05,7,58.19,56,66.32,49.60,51.58,50.10,41.57,54.19
C194_2014,Chihuahua,MEX,2014-2015,365525,47.40,56.59,43.02,59.51,26.13,4,58.07,51,58.00,63.07,59.06,53.15,36.88,51.35
C195_2014,Chimbote,PER,2014-2015,4446675,57.88,37.08,47.72,47.16,43.45,7,65.18,60,65.00,63.54,52.83,65.76,79.64,56.74
C196_2014,Chittagong,BGD,2014-2015,1253654,51.09,52.54,62.52,59.56,37.42,6,57.32,55,58.54,51.23,68.26,45.59,61.05,55.40
C197_2014,Chon Buri,THA,2014-2015,624076,55.08,42.02,46.58,62.29,41.50,6,65.90,54,57.85,66.01,58.45,48.55,55.60,54.48
C198_2014,Chongjin,PRK,2014-2015,12916329,58.52,67.69,56.52,71.09,44.65,7,60.75,52,70.16,59.64,57.23,39.34,48.54,57.56
C199_2014,Chongqing,CHN,2014-2015,345812,75.09,71.15,69.08,50.47,88.62,13,81.43,77,55.21,84.28,72.97,80.00,53.64,70.69
C200_2014,Christchurch,NZL,2014-2015,528683,57.68,38.79,46.45,68.44,59.39,9,45.84,49,67.80,52.03,69.56,54.37,42.91,54.56
C201_2014,Cimahi,IDN,2014-2015,298734,50.66,57.06,32.71,46.34,48.97,7,69.90,52,33.12,32.43,55.55,54.63,62.26,49.30
C202_2014,Ciudad del Este,PRY,2014-2015,811666,58.59,51.01,36.97,47.31,64.51,10,58.75,51,52.50,47.37,56.40,56.40,33.77,50.50
C203_2014,Ciudad Guayana,VEN,2014-2015,1404784,54.62,60.37,34.72,72.42,41.15,6,74.05,47,48.65,65.79,59.39,32.93,45.72,53.52
C204_2014,Ciudad Juarez,MEX,2014-2015,1243290,51.67,51.35,44.86,54.65,72.67,11,52.00,53,30.34,73.64,62.57,63.22,41.67,54.70
C205_2014,Cixi,CHN,2014-2015,1104515,54.95,55.57,49.52,55.51,39.29,6,59.20,50,66.35,28.20,60.74,41.29,53.95,50.96
C206_2014,Cochabamba,BOL,2014-2015,2352772,52.25,57.98,45.31,59.43,37.70,6,54.78,51,64.26,37.76,61.71,53.86,30.37,50.32
C207_2014,Coimbatore,IND,2014-2015,1041659,67.91,54.69,29.43,67.84,60.94,9,69.55,51,73.23,57.21,55.52,54.16,61.20,58.38
C208_2014,Cologne,DEU,2014-2015,841931,67.96,62.02,52.95,61.74,60.59,9,70.66,54,72.64,47.57,60.27,38.72,53.88,58.10
C209_2014,Columbus,USA,2014-2015,483203,53.38,33.58,80.66,60.26,55.72,8,54.54,65,49.89,59.18,48.11,60.41,40.37,54.27
C210_2014,Comilla,BGD,2014-2015,1672817,47.31,53.03,53.27,49.52,41.77,6,55.07,58,45.10,56.63,59.59,65.15,54.79,53.39
C211_2014,Conakry,GIN,2014-2015,805695,67.13,39.26,80.35,49.45,68.38,10,57.58,64,75.42,84.71,63.21,54.92,60.06,63.33
C212_2014,Concepcion,CHL,2014-2015,221058,61.74,45.01,54.04,56.57,47.55,7,68.19,59,69.48,72.04,54.85,55.66,51.66,57.51
C213_2014,Constanta,ROU,2014-2015,429000,52.37,49.21,46.18,45.39,31.06,5,50.63,54,75.42,41.95,56.66,64.59,53.44,51.45
C214_2014,Constantine,DZA,2014-2015,1254630,69.21,41.83,16.89,57.89,84.52,13,54.09,44,69.03,54.85,61.20,61.84,48.20,55.03
C215_2014,Copenhagen,DNK,2014-2015,1503091,70.67,48.05,45.48,27.69,72.33,11,70.23,60,69.46,74.90,68.28,65.70,44.46,58.66
C216_2014,Cordoba,ARG,2014-2015,589599,60.20,62.00,49.39,48.80,47.68,7,63.87,55,69.04,63.86,58.70,50.44,62.05,57.58
C217_2014,Cotonou,BEN,2014-2015,215166,63.94,47.91,48.59,56.21,62.99,9,71.38,54,57.44,48.07,65.20,41.63,68.36,56.78
C218_2014,Craiova,ROU,2014-2015,841083,59.52,55.06,63.70,56.51,56.89,9,64.45,64,57.23,51.77,59.19,63.50,55.94,58.42
C219_2014,Cucuta,COL,2014-2015,983039,49.73,52.51,61.61,57.24,46.58,7,55.16,54,47.46,50.45,59.53,45.10,55.91,53.16
C220_2014,Cuernavaca,MEX,2014-2015,738004,63.53,49.59,54.15,41.86,53.72,8,60.70,55,76.18,81.12,48.57,50.71,59.61,57.62
C221_2014,Culiacan,MEX,2014-2015,3341428,59.24,47.01,18.82,33.31,54.72,8,61.53,47,61.48,49.55,51.25,59.24,74.06,51.10
C222_2014,Curitiba,BRA,2014-2015,419386,54.03,54.56,40.61,42.01,45.02,7,61.45,52,55.62,52.72,50.19,54.50,64.57,52.13
C223_2014,Cusco,PER,2014-2015,690660,59.74,50.37,54.20,70.23,51.92,8,59.68,55,67.61,55.98,56.54,50.85,73.43,59.08
C224_2014,Cuttack,IND,2014-2015,925828,47.53,52.09,33.37,40.71,56.91,9,49.54,47,36.14,64.01,57.43,57.51,54.99,50.27
C225_2014,Da Nang,VNM,2014-2015,2250090,58.97,54.33,68.29,44.91,65.74,10,58.35,58,52.82,38.53,58.93,48.68,47.10,53.77
C226_2014,Daegu,KOR,2014-2015,1528538,47.09,46.27,56.56,41.47,31.04,5,60.15,60,50.09,72.47,64.19,64.61,37.01,52.39
C227_2014,Daejon,KOR,2014-2015,2688423,60.05,52.59,55.95,41.69,55.45,8,64.43,56,60.28,74.52,61.50,47.47,60.42,57.43
C228_2014,Dakar,SEN,2014-2015,4707195,57.46,58.85,67.42,54.64,49.54,7,65.43,57,57.42,64.76,52.44,39.42,55.29,56.52
C229_2014,Dalian,CHN,2014-2015,1278737,55.50,70.47,66.56,48.40,48.95,7,51.34,59,66.21,63.08,61.62,58.45,54.99,59.01
C230_2014,Dallas,USA,2014-2015,2191260,58.74,57.71,38.33,68.91,41.81,6,64.48,53,69.93,52.43,61.43,55.99,53.43,56.45
C231_2014,Damascus,SYR,2014-2015,812327,63.75,62.64,58.98,71.41,48.42,7,60.23,59,82.61,59.61,65.42,56.43,60.25,62.60
C232_2014,Dandong,CHN,2014-2015,574646,68.02,49.83,51.35,55.63,62.59,9,66.71,60,74.75,43.88,53.43,62.53,55.73,57.64
C233_2014,Danyang,CHN,2014-2015,1582518,57.98,60.42,42.56,48.09,66.45,10,63.61,55,43.89,45.28,56.84,60.11,58.08,54.53
C234_2014,Daqing,CHN,2014-2015,4838145,55.22,51.21,42.70,57.23,46.58,7,67.70,56,51.37,66.28,62.03,58.83,64.59,56.85
C235_2014,Dar Es Salaam,TZA,2014-2015,640900,53.94,53.01,60.95,43.76,60.99,9,48.61,56,52.22,61.01,58.72,59.89,52.13,55.13
C236_2014,Dasmarinas,PHL,2014-2015,1496775,53.27,44.97,46.97,70.10,55.49,8,77.24,66,27.07,61.83,59.76,74.67,54.56,57.27
C237_2014,Datong,CHN,2014-2015,1593228,60.09,73.43,57.48,50.42,57.34,9,50.83,58,72.09,42.52,60.95,65.19,50.88,58.11
C238_2014,Davao,PHL,2014-2015,549112,63.12,59.94,44.15,61.82,68.04,10,68.25,50,53.06,64.71,56.30,37.49,53.15,56.69
C239_2014,Dazhou,CHN,2014-2015,776881,61.90,71.27,52.16,78.14,61.60,9,75.86,57,48.23,51.94,63.56,41.48,41.92,58.62
C240_2014,Dehradun,IND,2014-2015,25039086,41.91,47.92,45.16,44.69,52.90,8,50.53,46,22.30,69.36,64.38,42.24,43.87,48.34
C241_2014,Delhi,IND,2014-2015,499551,70.52,50.30,24.98,17.25,76.81,12,70.82,48,63.93,70.81,71.47,48.34,7.19,50.19
C242_2014,Dengzhou,CHN,2014-2015,864528,58.61,60.93,57.01,51.49,54.88,8,59.05,56,61.89,65.78,59.29,52.89,54.62,57.78
C243_2014,Denpasar,IDN,2014-2015,2636422,55.83,48.34,40.52,49.20,59.86,9,56.40,47,51.23,46.24,58.69,43.18,50.59,50.43
C244_2014,Denver,USA,2014-2015,2093960,69.53,43.55,29.67,49.03,70.64,11,66.00,49,71.94,77.34,59.19,49.95,43.41,56.07
C245_2014,Depok,IDN,2014-2015,692018,60.85,56.96,55.59,44.72,37.90,6,74.16,62,70.49,57.70,56.84,56.14,52.08,56.26
C246_2014,Deyang,CHN,2014-2015,795349,52.30,57.05,61.03,55.56,51.28,8,69.10,64,36.52,68.67,43.34,63.25,74.42,58.02
C247_2014,Dezhou,CHN,2014-2015,16982363,66.13,65.59,48.54,52.19,62.86,9,66.35,59,69.19,48.49,53.19,62.88,58.09,58.74
C248_2014,Dhaka,BGD,2014-2015,1243326,62.62,75.10,34.51,5.15,55.82,8,62.59,54,69.46,60.74,54.12,64.44,4.24,48.62
C249_2014,Dhanbad,IND,2014-2015,920805,59.52,50.65,52.99,35.63,56.20,8,59.35,55,63.01,46.28,69.39,51.46,52.05,53.70
C250_2014,Diyarbakir,TUR,2014-2015,989174,61.32,76.77,49.72,55.01,54.90,8,58.39,54,70.67,47.57,62.35,52.44,57.80,58.56
C251_2014,Dnipro,UKR,2014-2015,611543,41.68,57.79,44.72,43.04,33.15,5,55.23,52,36.66,65.19,61.05,57.01,64.61,51.85
C252_2014,Doha,QAT,2014-2015,941784,66.51,78.29,68.76,62.35,66.05,10,89.01,80,44.46,44.11,72.73,83.11,24.43,63.33
C253_2014,Donetsk,UKR,2014-2015,7313813,61.36,58.07,57.51,39.90,53.26,8,54.09,59,76.72,46.29,72.07,65.57,58.73,58.22
C254_2014,Dongguan,CHN,2014-2015,554127,61.23,40.74,59.42,59.78,54.30,8,61.25,59,68.15,85.57,60.51,55.24,50.63,59.56
C255_2014,Dongtai,CHN,2014-2015,1071896,67.81,58.54,58.28,49.16,57.17,9,70.31,61,75.94,57.32,53.11,54.45,62.73,59.70
C256_2014,Dongying,CHN,2014-2015,589575,42.89,66.27,75.01,65.52,38.57,6,52.97,62,37.14,48.18,46.42,56.95,71.36,55.84
C257_2014,Dortmund,DEU,2014-2015,2838374,69.70,68.56,43.81,44.98,65.01,10,69.53,56,74.56,59.55,56.30,55.61,53.52,59.14
C258_2014,Douala,CMR,2014-2015,2285131,54.18,53.77,56.42,49.15,36.21,5,61.53,57,64.80,65.98,49.76,53.85,60.35,55.18
C259_2014,Dubai,ARE,2014-2015,1150251,81.48,66.69,66.08,30.93,84.02,13,91.77,81,68.66,75.54,74.50,84.67,18.21,66.11
C260_2014,Dublin,IRL,2014-2015,3039993,50.25,39.07,42.63,44.13,63.63,10,52.42,45,34.69,70.18,53.77,41.37,74.19,51.61
C261_2014,Durban,ZAF,2014-2015,1114005,63.28,39.00,62.70,54.02,56.94,9,69.73,65,63.17,55.02,57.89,61.78,41.38,56.16
C262_2014,Durg Bhilainagar,IND,2014-2015,793193,42.66,41.62,49.09,57.66,36.54,5,54.65,52,36.78,45.94,66.44,52.96,78.77,52.05
C263_2014,Dushanbe,TJK,2014-2015,632914,71.46,57.52,69.20,40.42,68.91,10,61.91,64,83.56,63.55,60.70,59.81,83.06,64.86
C264_2014,Dusseldorf,DEU,2014-2015,590729,65.84,53.28,41.75,52.74,68.03,10,78.79,61,50.70,71.64,62.74,61.72,64.15,60.55
C265_2014,East Jerusalem,PSE,2014-2015,394452,41.60,42.15,29.43,62.36,36.03,5,55.59,49,33.18,53.27,69.78,61.86,60.20,50.39
C266_2014,East London,ZAF,2014-2015,1258898,60.98,56.92,34.22,54.05,48.52,7,58.91,43,75.52,67.20,44.13,37.06,23.17,49.97
C267_2014,Edmonton,CAN,2014-2015,3384522,63.78,57.52,34.31,56.81,47.79,7,64.54,47,79.02,75.74,53.78,40.99,58.82,56.93
C268_2014,Ekurhuleni,ZAF,2014-2015,663271,65.99,57.81,63.64,66.58,53.88,8,61.00,62,83.08,43.49,63.66,60.22,68.24,62.16
C269_2014,Enugu,NGA,2014-2015,777193,52.51,48.72,45.59,54.61,47.07,7,63.08,56,47.39,64.93,59.45,60.29,67.41,55.85
C270_2014,Erbil,IRQ,2014-2015,569995,54.71,56.00,49.30,64.66,63.04,9,46.35,50,54.74,57.18,59.41,55.22,63.32,56.92
C271_2014,Erduosi Ordoss,CHN,2014-2015,1865291,60.02,38.28,56.18,54.64,62.86,9,69.31,58,47.89,67.69,53.73,48.35,49.19,54.81
C272_2014,Esfahan,IRN,2014-2015,678853,54.76,49.75,80.54,61.69,49.50,7,66.02,72,48.75,48.07,52.41,70.84,49.11,57.67
C273_2014,Eskisehir,TUR,2014-2015,574755,53.85,68.13,53.53,45.73,27.65,4,70.76,64,63.13,63.44,65.00,68.68,65.76,59.18
C274_2014,Essen,DEU,2014-2015,2991543,63.06,43.85,55.14,66.51,77.42,12,47.42,51,64.35,51.32,62.89,51.44,53.92,57.43
C275_2014,Faisalabad,PAK,2014-2015,1108988,51.45,49.20,47.83,68.72,54.35,8,52.56,59,47.45,41.73,57.17,75.62,52.32,54.70
C276_2014,Fes,MAR,2014-2015,675278,69.72,57.69,58.40,70.99,58.51,9,67.82,61,82.83,43.59,48.61,57.68,34.76,58.09
C277_2014,Firozabad,IND,2014-2015,693236,39.04,52.39,46.82,58.21,36.89,6,51.26,51,28.96,70.08,60.26,54.32,70.10,52.93
C278_2014,Florence,ITA,2014-2015,1100126,50.78,64.36,48.90,59.99,44.65,7,54.21,50,53.49,50.37,62.79,46.94,42.41,52.81
C279_2014,Florianopolis,BRA,2014-2015,815021,59.52,69.47,50.52,48.44,49.16,7,61.01,55,68.40,39.62,66.58,52.46,49.18,55.48
C280_2014,Fort Worth,USA,2014-2015,3742260,61.01,54.74,58.62,48.08,59.16,9,67.86,58,56.02,42.41,44.20,48.28,68.14,54.75
C281_2014,Fortaleza,BRA,2014-2015,6971218,58.95,49.89,66.96,44.41,53.05,8,64.27,66,59.52,47.84,60.47,65.41,53.38,56.52
C282_2014,Foshan,CHN,2014-2015,716927,73.94,53.90,53.44,59.92,75.37,11,73.43,57,73.01,51.93,58.99,45.40,44.12,58.95
C283_2014,Frankfurt,DEU,2014-2015,1013984,55.80,70.79,60.13,49.59,47.92,7,61.67,55,57.82,64.52,56.77,43.22,57.31,56.97
C284_2014,Freetown,SLE,2014-2015,5532445,55.41,47.50,66.10,28.33,53.93,8,49.46,47,62.84,50.19,62.48,25.84,61.21,50.79
C285_2014,Fukuoka,JPN,2014-2015,1304077,56.66,60.23,42.17,26.92,57.43,9,61.23,51,51.33,35.37,61.01,50.05,48.23,49.40
C286_2014,Fushun Liaoning,CHN,2014-2015,782317,74.65,45.12,40.60,53.21,69.72,10,77.88,57,76.34,61.09,73.21,52.06,52.60,60.18
C287_2014,Fuxin,CHN,2014-2015,868986,65.80,52.35,69.54,48.67,66.91,10,65.07,61,65.43,38.85,55.51,48.46,35.02,54.58
C288_2014,Fuyang,CHN,2014-2015,3244905,57.10,40.67,57.96,49.58,48.11,7,63.84,63,59.35,75.78,55.57,66.14,72.81,58.98
C289_2014,Fuzhou Fujian,CHN,2014-2015,765032,63.58,47.40,55.50,37.90,61.33,9,66.13,52,63.27,66.07,62.55,34.39,72.38,56.69
C290_2014,Fuzhou Jiangxi,CHN,2014-2015,321388,50.76,62.64,54.70,65.16,38.92,6,55.26,53,58.10,79.11,64.18,50.12,64.17,59.24
C291_2014,Ganja,AZE,2014-2015,930694,58.26,51.47,58.70,50.12,63.00,9,76.09,66,35.68,52.61,64.48,61.81,53.14,56.71
C292_2014,Ganzhou,CHN,2014-2015,549779,54.13,52.14,46.97,45.31,61.01,9,64.01,55,37.37,55.30,56.62,52.60,56.13,52.75
C293_2014,Gaomi,CHN,2014-2015,1523030,51.04,58.19,38.57,43.78,40.93,6,67.24,51,44.94,52.17,56.58,47.36,63.15,51.29
C294_2014,Gaoxiong,TWN,2014-2015,289009,56.71,57.46,43.60,51.68,48.39,7,63.13,55,58.60,64.12,52.34,59.40,63.19,56.19
C295_2014,Garoua,CMR,2014-2015,600354,57.57,65.09,48.76,43.63,41.26,6,73.29,65,58.15,45.90,54.73,72.71,55.86,55.94
C296_2014,Gaza,PSE,2014-2015,1487015,48.37,64.78,39.94,57.83,38.84,6,44.30,45,61.96,53.78,58.28,50.83,81.82,55.24
C297_2014,Gaziantep,TUR,2014-2015,436272,63.09,60.14,25.33,50.03,68.23,10,70.82,46,50.22,34.64,56.98,41.17,66.90,52.45
C298_2014,Gdansk,POL,2014-2015,595743,56.80,50.46,70.93,69.15,47.99,7,68.45,63,53.97,46.16,55.48,49.90,30.63,54.31
C299_2014,Gebze,TUR,2014-2015,198531,57.09,54.42,39.14,48.24,42.58,6,64.72,55,63.98,81.60,62.57,61.59,51.27,57.01
C300_2014,Geneva,CHE,2014-2015,596958,72.69,53.86,52.03,57.88,86.12,13,88.69,69,43.25,68.17,62.64,66.20,33.96,61.28
C301_2014,Genoa,ITA,2014-2015,2165354,65.29,60.13,60.16,55.21,49.55,7,53.00,54,93.32,70.56,57.70,49.64,57.26,60.65
C302_2014,Giza,EGY,2014-2015,1638013,51.73,60.84,50.98,60.51,50.22,8,56.43,55,48.53,60.44,55.59,58.93,39.34,54.18
C303_2014,Glasgow,GBR,2014-2015,2291895,61.55,45.53,42.43,29.57,76.72,12,59.61,50,48.32,62.88,51.35,46.60,60.88,52.39
C304_2014,Goiania,BRA,2014-2015,447823,64.94,60.75,58.36,41.08,61.16,9,61.01,57,72.64,73.22,63.25,51.13,61.11,60.37
C305_2014,Goma,COD,2014-2015,543345,65.47,40.13,68.81,47.86,63.94,10,68.50,64,63.96,43.89,53.39,55.81,50.11,55.64
C306_2014,Gomel,BLR,2014-2015,717107,61.59,65.78,48.39,63.85,45.42,7,64.65,54,74.71,68.87,56.64,47.81,52.77,58.89
C307_2014,Gorakhpur,IND,2014-2015,569935,66.69,54.80,32.20,56.34,60.82,9,68.17,52,71.09,43.05,68.23,55.09,39.98,54.98
C308_2014,Gothenburg,SWE,2014-2015,966593,61.67,43.18,51.21,46.51,57.24,9,64.99,56,62.79,73.34,58.70,51.01,51.05,56.00
C309_2014,Goyang,KOR,2014-2015,1393492,61.25,48.62,40.51,54.88,64.09,10,52.11,53,67.56,23.85,59.14,65.17,56.65,53.26
C310_2014,Grande Sao Luis,BRA,2014-2015,1836918,65.37,63.81,48.67,41.71,81.83,12,59.79,54,54.49,57.95,65.15,55.02,77.07,60.55
C311_2014,Grande Vitoria,BRA,2014-2015,4722771,68.18,61.26,73.80,57.02,53.31,8,66.14,62,85.08,48.27,54.40,46.33,67.88,61.35
C312_2014,Guadalajara,MEX,2014-2015,11396325,69.99,45.00,54.02,48.50,50.62,8,76.06,60,83.29,44.57,58.21,50.24,63.20,57.37
C313_2014,Guangzhou,CHN,2014-2015,2701628,69.43,49.39,44.42,45.61,78.59,12,85.85,64,43.85,81.03,65.08,63.15,38.31,59.53
C314_2014,Guatemala,GTM,2014-2015,2686599,28.96,23.94,26.66,59.05,6.05,1,29.82,21,51.01,51.12,23.70,6.68,66.64,34.47
C315_2014,Guayaquil,ECU,2014-2015,739205,55.23,49.55,57.58,43.08,46.37,7,49.52,55,69.79,53.79,59.50,58.74,39.19,52.71
C316_2014,Guigang,CHN,2014-2015,1024777,44.15,52.74,58.85,64.01,46.20,7,59.06,60,27.18,57.87,61.97,61.63,52.59,54.21
C317_2014,Guilin,CHN,2014-2015,630155,63.43,69.49,30.47,61.75,65.74,10,67.69,48,56.85,57.01,54.92,45.63,42.04,55.16
C318_2014,Guiping,CHN,2014-2015,2797802,63.02,60.32,55.75,51.16,68.66,10,63.94,55,56.46,63.36,63.94,45.41,59.15,58.82
C319_2014,Guiyang,CHN,2014-2015,1864303,52.53,64.24,50.68,45.87,44.23,7,66.85,59,46.50,73.80,52.80,60.03,76.70,58.17
C320_2014,Gujranwala,PAK,2014-2015,731795,68.66,61.41,38.72,43.26,67.48,10,80.79,56,57.72,72.71,58.71,49.33,51.82,58.20
C321_2014,Guntur,IND,2014-2015,1015577,55.89,60.03,67.31,47.05,67.81,10,53.33,55,46.52,66.44,62.21,45.46,48.58,56.47
C322_2014,Guwahati,IND,2014-2015,1195692,59.05,43.86,48.20,51.10,49.29,7,57.15,51,70.72,44.98,51.51,49.09,71.03,53.69
C323_2014,Gwalior,IND,2014-2015,1495576,53.85,51.00,38.54,58.61,52.56,8,61.65,53,47.34,51.23,64.73,59.93,52.89,53.85
C324_2014,Gwangju,KOR,2014-2015,608121,61.60,60.79,64.93,58.80,78.62,12,60.05,57,46.12,55.64,63.03,45.92,68.66,60.26
C325_2014,Haerbin,CHN,2014-2015,5606592,60.31,46.61,50.80,25.56,46.20,7,50.95,48,83.77,43.98,62.40,40.81,68.71,51.98
C326_2014,Hai Phong,VNM,2014-2015,1041157,60.81,57.50,59.30,56.30,44.10,7,61.15,59,77.18,71.48,61.80,57.47,45.84,59.21
C327_2014,Haicheng,CHN,2014-2015,721859,57.90,42.76,43.16,33.61,42.67,6,58.96,57,72.07,43.81,59.05,67.47,50.58,51.41
C328_2014,Haifa,ISR,2014-2015,1090182,62.99,58.38,32.49,66.06,66.35,10,61.63,49,60.99,56.36,57.73,54.12,62.63,57.67
C329_2014,Haikou,CHN,2014-2015,1648855,56.09,43.15,28.01,54.84,36.95,6,67.11,49,64.20,56.41,55.70,50.46,57.42,51.43
C330_2014,Hamah,SYR,2014-2015,844152,64.65,64.68,54.41,62.37,42.31,6,72.78,59,78.86,67.36,53.88,49.59,54.92,60.12
C331_2014,Hamamatsu,JPN,2014-2015,782237,61.44,68.70,56.54,41.10,64.66,10,52.83,54,66.84,49.80,54.95,52.33,53.67,56.14
C332_2014,Hamburg,DEU,2014-2015,1784109,70.90,50.43,44.52,47.75,73.97,11,81.23,60,57.49,65.66,70.46,55.23,52.70,59.94
C333_2014,Hamhung,PRK,2014-2015,561654,52.14,70.39,56.98,47.06,41.73,6,64.04,52,50.66,56.74,56.07,33.90,44.88,52.25
C334_2014,Hamilton,CAN,2014-2015,737585,68.64,36.38,56.81,46.03,54.41,8,58.74,56,92.76,67.04,60.31,52.75,53.14,57.84
C335_2014,Hanchuan,CHN,2014-2015,550976,48.32,56.75,59.03,62.22,33.07,5,70.29,61,41.59,33.89,54.06,52.62,64.18,52.77
C336_2014,Handan,CHN,2014-2015,2161450,59.81,44.28,39.53,48.23,54.59,8,69.69,54,55.14,60.98,58.64,53.47,43.52,52.81
C337_2014,Hangzhou,CHN,2014-2015,6475498,71.34,60.18,59.36,54.88,69.88,10,80.85,73,63.30,81.88,67.75,78.90,37.88,65.49
C338_2014,Hanoi,VNM,2014-2015,3469706,77.23,37.45,40.72,50.79,79.59,12,74.61,65,77.48,70.18,66.51,78.82,52.17,62.83
C339_2014,Hanover,DEU,2014-2015,518939,72.74,55.15,54.03,58.41,73.02,11,74.09,63,71.12,67.67,54.79,62.26,60.88,63.14
C340_2014,Harare,ZWE,2014-2015,1494660,61.50,52.67,46.01,52.27,51.12,8,58.72,53,74.65,59.61,61.30,54.22,54.26,56.48
C341_2014,Hargeysa,SOM,2014-2015,741032,58.72,57.20,46.08,63.51,58.27,9,61.80,52,56.10,74.52,58.32,47.08,61.11,58.40
C342_2014,Havana,CUB,2014-2015,2119455,56.43,40.62,58.95,52.74,74.90,11,52.36,59,42.02,48.33,52.18,65.16,67.07,55.43
C343_2014,Hefei,CHN,2014-2015,3492493,54.32,48.74,51.29,70.08,56.39,8,70.89,62,35.67,58.08,59.90,62.86,43.80,55.77
C344_2014,Helsinki,FIN,2014-2015,1203951,74.56,68.76,57.84,51.92,79.54,12,72.52,67,71.63,69.60,59.01,70.48,54.78,65.61
C345_2014,Hengshui,CHN,2014-2015,655040,70.13,50.49,44.78,46.89,90.90,14,66.02,57,53.48,48.31,65.84,59.22,93.58,61.95
C346_2014,Hengyang,CHN,2014-2015,1257420,55.68,79.17,48.80,49.53,69.57,10,55.32,51,42.14,67.69,67.75,49.50,53.09,58.26
C347_2014,Hermosillo,MEX,2014-2015,773639,63.88,62.68,52.29,46.03,58.24,9,59.71,58,73.68,57.09,59.97,60.59,76.81,60.71
C348_2014,Heze,CHN,2014-2015,750723,55.63,46.17,44.42,42.21,49.88,7,55.69,51,61.33,41.80,63.18,54.23,45.24,50.42
C349_2014,Hiroshima,JPN,2014-2015,2097438,63.85,61.23,57.42,42.46,52.37,8,63.07,55,76.10,42.11,56.54,43.90,67.54,56.27
C350_2014,Ho Chi Minh,VNM,2014-2015,7100328,76.20,46.63,43.73,51.10,85.37,13,76.43,63,66.80,83.96,68.93,68.76,73.98,66.57
C351_2014,Hohhot,CHN,2014-2015,1722972,61.28,50.40,63.56,55.00,48.18,7,58.02,56,77.65,48.63,60.22,46.44,49.89,55.80
C352_2014,Holguin,CUB,2014-2015,997209,53.56,48.19,51.53,52.58,34.95,5,62.39,57,63.35,54.27,62.08,58.04,55.12,54.25
C353_2014,Homs,SYR,2014-2015,1223678,59.52,50.12,52.22,58.49,53.76,8,63.50,52,61.30,62.71,57.41,41.10,60.60,56.12
C354_2014,Hong Kong,HKG,2014-2015,562259,46.48,40.64,32.69,29.27,60.37,9,52.19,48,26.88,62.10,48.23,59.45,47.41,45.92
C355_2014,Houston,USA,2014-2015,7194563,59.44,41.49,30.60,52.12,57.01,9,57.55,47,63.76,45.75,56.83,52.04,63.36,52.05
C356_2014,Hrodna,BLR,2014-2015,2238653,54.98,41.94,52.10,66.65,43.15,6,55.85,51,65.93,58.20,62.84,45.82,65.19,55.77
